NAME,NAME.id,LOCATION.x,LOCATION.y,POSITION,SHAPE.length,SHAPE.orientation,SHAPE.width
b9384,79a6079b-def2-4869-bd61-1ff69f79ae88,186.366,67.076935,14,17.44561,50.21988,5.6355057
b9412,1e493fa7-ab63-4fea-908f-098a2d245a6c,299.45798,58.427757,14,22.248636,78.925156,6.3586483
b9421,70cba7a6-7124-48b9-af37-a28f413d6525,244.4462,67.92818,14,25.257664,122.566055,5.4816103
b9517,0120ad15-0544-4d71-88b7-cd89e8d94df6,245.88664,66.863396,15,25.959066,121.59842,6.0784736
b9597,c8626bdb-9bc3-469c-ab6a-b7f0bf05a0cb,246.15501,67.80671,16,26.637812,120.77815,5.450097
b8758,2231c2d4-4c45-4001-a03e-1001399dfa74,172.86972,68.1644,7,12.511526,34.50841,3.9407103
b8840,941916e4-aa5d-44b5-93cb-7a63a3bb4f14,172.81882,68.63039,8,12.468377,38.157047,4.0854497
b8928,0fa5a442-b513-4ae3-af17-9f764ab5b49b,172.95859,70.49074,9,11.995946,39.289482,3.9073658
b9024,566c37e9-0d1c-4a99-995e-3eafdd8e878f,171.57916,69.4206,10,11.140872,41.63367,4.2860637
b9108,0d113949-f140-4f64-8eca-1f10f956dc28,173.25209,68.4152,11,11.385051,43.187904,2.7762263
b9194,f09b29f1-b3e7-45cf-96a7-cb916ee075a4,172.52036,67.17351,12,10.889917,43.421303,4.0309753
b9271,0fdf0c7e-605a-4435-9d10-fa2240ec4c20,172.32416,67.05366,13,9.660374,45.000015,4.6178865
b9377,8df7b9d5-ee52-4b58-9614-f33d599a1f38,173.53061,68.40968,14,11.672488,44.393116,2.881245
b9452,ab433c67-b3bf-4b5e-b6fb-dcb5d30d54f0,174.58261,68.03283,15,9.5709915,44.936928,3.737074
b9551,022f0609-a5a1-4ba5-b9bb-addd69f1c375,173.89261,69.018326,16,8.753829,45.000175,3.8264952
b9627,3de275e7-c5bd-424c-9538-b2545b865f1e,173.33046,70.59154,17,8.03536,44.99981,3.9619675
b9208,094065ad-5909-459a-abce-469867cb7afb,197.9188,54.1869,12,13.078904,151.55714,5.098598
b9292,15f7f10c-7c4e-47b3-a291-bc0d5d019ff2,198.5208,54.0067,13,13.180563,150.74985,5.009707
b9388,bcf3f5a4-7900-465c-8cbb-24f9ce8b9b3d,199.09952,55.8318,14,12.638828,149.6679,5.084487
b9472,88505374-6726-41f0-bec9-9479d7645220,200.02623,54.861755,15,13.207876,148.40845,4.973894
b9563,a3869f32-cfdc-4cd2-98d1-cc49a070b317,199.60866,55.49167,16,13.313594,148.86122,4.914655
b9660,e161716d-37b9-4bee-abe8-8f1b1faaa2f8,200.19582,56.552383,17,12.836265,149.56949,4.738634
b9213,eb4a485d-8d13-46f2-af2e-2ce69a25a580,207.45883,54.075077,12,13.2892685,144.83362,6.26439
b9303,9722491c-7165-4635-b614-c658171a1a92,208.09766,53.969486,13,13.087198,139.22754,6.1447716
b9395,0fc36be0-465b-4fbf-a886-1253efad89cf,208.4854,55.809628,14,13.220248,143.13037,6.107037
b9479,dae4cfed-6ddf-4d74-9889-1ac637a7052a,209.40816,54.745083,15,13.562022,146.31,6.014904
b9566,d7cefee5-3c8c-404a-91f9-2e7a0d353598,208.9854,55.318394,16,13.04017,144.46228,6.0815625
b9665,e51b0367-fb80-4dcc-9e2d-98a8c9023bc3,209.52574,56.341473,17,12.699881,143.13007,5.9875426
b9381,db10a1b1-b91e-4bfd-8a1c-e8b7a860fdeb,184.4255,52.84471,14,15.0624485,107.65219,5.549929
b9456,b0cc11f8-2af4-41e3-aa3f-04e78e860040,184.40063,51.163277,15,15.4536085,103.44169,6.027853
b9555,d1d02506-a088-414b-a4c2-f0022185e0ae,183.87231,51.90606,16,15.976997,102.403725,5.664325
b9630,7d0e3b6d-e7e1-42a3-b3fb-c586acd014e7,184.05031,52.753075,17,16.154715,104.45517,6.0719805
b9387,a192c06f-77d0-4142-aa9e-535d43d06457,202.65732,70.9357,14,21.12952,94.890854,5.9073844
b9471,5d3e3ec1-dc99-40ca-85ea-4110d6610dd3,203.68784,69.81206,15,21.240232,93.599594,5.5400915
b9561,3f038fe5-8bd8-420f-9343-1bdc35d22ce8,203.80292,70.38135,16,22.127558,92.70972,5.6861157
b9654,91171d1b-660d-49fb-9b31-d7aa6a2544c9,204.24214,71.37407,17,22.78612,94.38803,5.6053257
b9397,0752f7d8-2645-4050-906e-f48738bf7416,218.63332,68.60659,14,12.988909,136.39735,5.2898626
b9486,c0e94f1a-6ac3-4775-94e7-d5293c83b041,219.90906,67.61149,15,12.86762,138.17993,5.2702503
b9575,81fc34c1-ed1c-471c-96d7-cb90af44a3fc,219.9471,68.525,16,13.10623,135.00002,5.422883
b9675,ddbcd4a5-bcc6-4615-89b7-dfe4c2f999d2,220.81769,69.44586,17,12.990849,135.00012,5.427687
b9400,3b086c40-4964-4282-b95f-b0054cd259d8,225.61456,52.971546,14,21.644047,90.46449,6.2071567
b9485,433dcc78-8901-46de-b495-516e39321b0f,226.36813,51.868664,15,21.63684,90.84429,5.7939005
b9574,6526fdd4-336f-4ae4-a69d-df046c1b64d6,225.4246,52.775616,16,21.857672,91.159485,6.3284917
b9674,b294cc83-6544-4c8d-a1a4-05e015cb323e,226.22197,53.70967,17,21.871784,93.20522,6.4030347
b9402,ff5eb16f-a64d-4c37-ba01-cd1c19bbdf1c,229.68788,67.53096,14,19.43396,128.9883,5.4249506
b9491,d5942976-827f-47d2-9a82-4a8594a8cde6,230.5361,66.25073,15,20.08829,130.17207,5.438443
b9577,6acee1f1-cd07-4650-aaf3-bc330817b465,230.60254,67.129395,16,19.774593,128.97206,5.4499598
b9678,906f132c-1afa-4bc0-977f-61ff984dc5b7,231.56148,68.05903,17,19.722654,129.31822,5.4075484
b9415,3b810196-75b9-48de-8f26-05571d848bc7,313.38348,68.49864,14,23.23678,89.371284,6.964735
b9506,2af51d13-c096-4b20-be16-90d977f88302,313.57303,67.77394,15,23.510134,89.44496,6.7519374
b9591,ce4db414-5378-4164-81ca-fa1d80f8c863,313.86337,68.47285,16,23.938179,90.991455,6.8486333
b9694,c492680b-5da6-448f-bad3-cfed57c62851,313.11694,69.230995,17,24.637276,90.520905,6.5794406
b9463,788a343d-7710-45f8-ae7c-0e1b522b2548,187.98318,65.442024,15,17.139894,43.98272,5.416373
b9558,4fcc93ff-93a0-4555-8af9-e226020bcea4,187.60199,66.17235,16,17.682287,45.326515,5.203931
b9648,516bd62f-f3d7-4bed-84da-f9a5d4ef8381,187.95956,67.19831,17,18.021458,49.28422,5.9302506
b9505,0acc5be0-af7c-4a83-950e-9fd08bb53cef,303.90863,56.881886,15,23.652704,77.95469,6.9319124
b9590,f1ddfc14-d5e3-4e2a-b50c-857c911b9674,303.80075,58.036873,16,24.03497,70.62858,6.105405
b9691,0527be24-afc7-41b7-8923-4800136f9c9a,303.64508,59.278404,17,24.50565,74.74507,6.2256494
b9518,78bcdab5-d642-4b9c-a2e3-bae1805b759c,271.9455,64.875145,15,28.272867,55.497066,6.519685
b9598,bdc7a544-69cb-43bc-a381-531f68a087b0,271.297,64.00892,16,28.291786,45.10602,6.0280013
b9707,b024eff0-8465-4969-aa0b-2bece71e4c62,272.26843,63.94079,17,28.992308,39.746716,6.5372086
b9705,f8e802cb-033a-4c2d-8702-c64b3f68d1b8,240.4369,64.74159,17,10.459597,125.15165,5.073018
b9706,2bb81854-50c8-432a-899a-a07418ec1d98,252.6716,71.79734,17,14.913843,115.86643,5.9117246
b8747,f0cd2f8e-7805-4124-ad66-be0262059fb3,145.84637,65.669685,7,18.032688,44.279774,5.4268203
b8823,1be15561-ea0a-4504-8206-4c742e961164,145.80453,66.08922,8,17.745815,42.426632,5.4477177
b8911,063b0922-2afd-4f52-b43b-d4f017c30689,146.1178,67.74974,9,18.20929,40.3702,5.7420883
b9011,1afc1fa2-291f-4702-9d76-50c749311dd8,145.05225,66.12123,10,18.15138,39.460693,5.4413915
b9098,25b79aab-4ca2-4ce7-8b2a-008bbdf94ab3,145.53676,65.11009,11,18.627472,41.998245,5.5783195
b9182,f4c0c83a-4aab-4304-b533-0be1f2c41793,145.626,63.219517,12,18.82448,41.39837,5.2896028
b9260,44988725-d236-4763-889c-352d5a435118,145.51744,62.816956,13,19.703487,42.682335,5.308716
b9361,3dc9f492-e1c6-4e90-ba20-2e6028a9d476,145.55264,64.81169,14,19.934153,42.664604,5.0281744
b9433,8bfb4f13-b374-4646-8dd9-5cb58095d652,146.61974,63.162193,15,21.041868,43.568096,5.725304
b9535,d33031f5-02f2-4d0f-a950-41c301d1dc9f,146.3067,63.831764,16,20.436043,44.20622,4.9473915
b9614,45b8da60-86f2-4a21-920e-2380d3da6785,146.22289,64.78139,17,20.76974,43.91327,4.7142377
b9730,e71ecfcf-93c0-467b-aaa0-e5807f1915b7,146.67062,66.427864,18,21.262854,45.259148,5.1620717
b9081,a893b564-7ff2-4ad5-8602-2733ae8888bd,126.85134,57.02551,10,17.859123,61.279858,6.248049
b9158,84e2cd88-e351-49bc-8e16-420feb19f339,127.20399,55.949776,11,17.30866,61.7334,6.450192
b9249,3349a18c-613a-40ce-a418-7286ea2dbe14,127.02403,53.963303,12,16.80478,61.751534,6.4808455
b9346,9cfcf1bc-9469-4287-8727-182c1772847d,126.67377,53.702446,13,17.389782,59.202778,6.4396462
b9420,1e2376e1-6bc4-4f5b-9084-4f65d5247252,126.300026,55.446285,14,18.298216,59.01534,6.569372
b9516,1c6e17a8-d408-4221-9997-3c4c8f356a6a,126.84888,54.055576,15,17.651005,57.57075,6.4501424
b9596,d0edbf0a-f699-4ae1-af10-dd7939cc3d80,126.08849,54.706512,16,17.778275,56.435455,6.176256
b9704,dd628ba4-22c9-4b82-8df4-01972a1df811,125.8011,55.953907,17,18.300154,55.409298,6.440445
b9817,c0ff6e35-0bd4-4333-ae8d-7c67aa104d15,126.41965,57.633617,18,18.055231,54.968105,6.7313824
b9325,d0a9591b-5307-4441-afa8-435fb018b849,247.0983,56.351597,13,18.93061,134.30388,6.0508976
b9405,2e056dbe-7c85-4060-a000-7f1d352add8b,247.4851,57.995754,14,18.593708,138.59497,6.279181
b9499,6fecced1-1f85-40aa-b2d0-d63acdb6d58b,248.1563,56.59183,15,18.67377,136.60352,6.2592335
b9582,4308d19c-12b6-4c37-b209-881444d885fd,248.13838,57.291317,16,18.504404,135.35301,5.9656982
b9682,ba0d86e3-4bec-4e95-906b-6d48b8b84033,248.5422,57.936882,17,18.767746,133.50763,6.148794
b9782,b381752d-7a7c-404a-8508-071e6ce86f43,249.02327,58.863358,18,19.259827,127.84603,6.303923
b9360,3ca5e5dd-f9fe-4f24-995a-036574b317e9,144.4815,52.74989,14,14.506202,68.55237,5.908199
b9431,35123078-b83a-4775-8809-0d40f4c066ea,144.87479,51.528423,15,14.588196,67.97418,5.702996
b9533,304b37af-2a3f-4fcc-b9d7-7f414651ae47,144.22446,52.26823,16,15.270684,70.09644,5.7222204
b9611,213696eb-6666-4bd6-bd11-3460d17ed8d1,143.81702,53.290684,17,15.4194145,68.45906,5.703242
b9728,d7b1c667-b268-4866-893e-058659b65b92,144.5223,54.864132,18,15.492911,72.08432,6.051892
b9364,72b4fe4b-49b0-4af5-af76-7956e9cd23d9,157.34259,70.26465,14,14.627682,81.94831,4.52304
b9437,9edbcf99-20dd-475d-a359-157ef862e57e,158.53647,69.36828,15,15.630558,86.25994,4.73099
b9540,4a1d668b-0334-4e37-bc5e-de11304a25eb,157.78583,70.25382,16,16.921535,87.51045,4.8936577
b9615,19079622-53e7-414c-af38-601afdbdbd2c,157.75706,71.23758,17,16.292583,85.7613,5.0554357
b9735,a42a8f40-5384-4019-aa4b-7a126d4e525d,158.30687,72.6054,18,16.710258,88.967575,5.486191
b9366,13513d4a-7077-4f30-b0bb-84e3087992f1,163.20891,51.497288,14,15.413732,87.721756,4.544213
b9439,a434fb67-509f-4c1a-a593-564b950cfb99,163.35776,50.5991,15,15.000339,94.434326,4.1142726
b9542,ce1a6506-719b-4a45-941f-8c2aead83f2a,163.19673,51.454926,16,15.448912,99.65465,4.702525
b9619,a3f823d9-471a-4aa1-9ee7-7632334bfe65,163.3833,52.467747,17,15.703132,98.957634,4.786129
b9739,2ff8f0e9-0bab-4596-a4c4-a56b219ace99,164.26363,54.126137,18,15.399796,97.94245,3.2601254
b9367,48bab476-36be-433f-aeab-cf597ffde049,166.25656,60.04906,14,18.970448,77.51677,5.444737
b9441,5192617a-a8c1-403f-ae2e-b9ef9634d6d3,167.42831,59.854862,15,19.515354,79.72934,5.5930367
b9543,47efcdb7-8572-4af6-88fe-f8ef606352fd,166.51628,61.008167,16,19.699911,79.039505,5.5410995
b9620,806bdae8-8406-4cdf-85b2-9233c43a8242,166.634,62.153847,17,19.736032,77.22914,5.361092
b9740,d7f99fab-83ff-4084-b29d-2d9cda409465,167.69096,63.829403,18,20.011347,81.41169,5.7618136
b9419,4b749a6b-d603-4fa5-a3cc-d66badbfc281,107.99255,65.63541,14,20.691132,59.6217,6.6940765
b9515,e8d1937a-6ad3-418d-8d82-76d995dd8b70,108.41433,64.44179,15,21.528393,61.859398,6.492424
b9595,cd95f7e8-4a51-4370-829d-29a235963bed,107.29442,65.35171,16,22.542036,60.35458,6.542655
b9703,2f67c4a4-c358-4525-9d3b-cfd02d387465,107.19867,66.55702,17,21.756104,60.983307,6.5196958
b9816,195855dd-e8e0-4471-8aa9-682f2db90653,107.64573,68.25704,18,22.610416,61.256405,6.486047
b9745,2407d0f2-0ec9-42b3-9f3b-afe3737f7205,174.71149,72.2656,18,8.549131,48.366398,4.0274744
b9750,03e05041-e64c-4464-b0c6-b44554399491,185.10928,54.576733,18,16.454578,103.637054,5.921056
b9760,4ee87d8c-d103-4e9a-8260-0a52e4e389b2,189.79314,68.92428,18,18.59478,46.745853,6.0168023
b9763,cc05946b-5617-4467-967b-2f83d484d3f4,206.21814,72.77638,18,23.561167,90.769875,5.726476
b9764,e1502b6d-6d30-4ade-bac3-8a0a97c58289,202.13458,58.302605,18,13.176235,144.30669,4.067446
b9768,6d332f07-5b84-45fc-80d5-124013aba19f,212.2449,58.20037,18,13.436603,138.18001,6.0126643
b9773,4a2c8b90-bf3f-44e4-a5ca-f048374448bb,227.79375,56.044025,18,21.826141,101.613754,6.072089
b9775,b6f7683f-eb90-4c52-ae97-725c32e7e3d0,224.55609,71.24386,18,13.0882845,135.32304,5.6712437
b9779,8182eb78-95f7-429f-9aee-5db7c44a7ecd,236.1242,70.55132,18,19.737684,125.32883,5.0790467
b9805,9c6285f4-3b4e-47ec-869f-83258b649e5c,304.5302,61.44388,18,25.291975,63.607494,6.1184797
b9809,86c9734a-834a-49d7-98dc-cd8656dc92be,314.6153,71.21502,18,24.16252,90.29658,6.921392
b9818,a89a9e46-90c0-43f5-be3e-6d5ab2bc9c0f,246.93588,68.241554,18,12.455876,118.44298,4.7275176
b9819,b263d9ea-c58c-44af-8e87-6c5ec562eae0,259.9786,74.21796,18,14.749897,109.02544,6.511036
b9820,9da79680-297c-41e2-afbf-3bd15f46c93b,279.42017,65.36691,18,30.067675,42.292995,6.603789
b9920,423c798e-3598-4b3f-949a-c3cb6fb43d70,280.71774,69.707985,19,20.620327,41.71934,4.1631904
b9857,e0efa514-b651-40d2-aa72-7e11255dea91,175.4979,75.03406,19,9.578948,49.15115,3.6688385
b9963,1469c23c-d412-4cbd-a05b-dfbd1c4b0b10,174.97443,75.58578,20,8.627488,45,3.838779
b10035,b4bbff97-5f7e-4459-84c1-e5609c725e7f,282.8901,69.15631,20,31.665052,40.606842,6.419777
b9849,6697a47b-8429-418d-b772-f429357eaa22,164.99213,57.35479,19,16.24709,101.61798,4.3911996
b9957,3f8fdf8d-80e6-44b2-87d4-79eb93a00526,165.05798,57.78372,20,16.502346,99.958984,4.7883286
b10058,5774e0af-0bcf-49e5-a915-0099f3d8ef7f,165.75563,58.37343,21,17.408688,101.09514,5.0150266
b9908,231f2bb7-4548-4251-8f3d-58543fb7a2ee,305.0689,64.79116,19,24.876757,64.72446,6.1131682
b10014,91354c5f-0284-451b-991f-5b4ff70b68a8,304.91925,65.21062,20,25.050777,63.715977,6.151201
b10129,317b1958-4742-4a06-a83a-33a50c12e3b0,305.52713,65.67866,21,24.30955,65.10835,5.9858828
b9916,72d12688-81d8-4af5-a8c9-e94c350f4181,107.514175,71.416374,19,23.018143,63.95221,6.4946566
b10029,beeb84da-79ee-45e6-b103-d0c82fcfdb42,106.645676,72.026,20,23.88821,65.09491,6.6926236
b10142,d23d3508-6056-4bb6-a7d4-100cc74e7b81,106.459045,72.729004,21,23.782179,68.81358,6.6473103
b10033,2744a787-7d2b-4525-acab-e8181a859e28,248.25082,72.06527,20,11.562049,120.02639,4.943761
b10147,6f8f5b39-0036-419b-9160-367b1712cbf0,248.36664,72.72353,21,12.006889,116.79762,4.9730816
b9868,3eb49b5b-cdc5-4200-8fa3-267e5dc8182a,190.51746,71.920685,19,19.695456,48.79436,5.752981
b9984,f169cf40-03f1-4bd6-a5fe-d2f2b83e5c6a,190.464,72.241684,20,19.656862,48.72127,5.6137238
b10076,c7f8738b-a5f4-46c0-8344-2a71bdfb19c4,190.69193,72.89781,21,20.422716,50.04411,5.6416326
b10191,e3f0b844-f164-4bab-9c49-dcb1dff38f8e,189.49437,71.67517,22,20.238808,53.445747,5.551419
b9876,5310372b-b7a0-4b61-bc7b-81fa23ce3a3f,203.13269,61.30965,19,13.143647,143.84235,4.205198
b9991,2d5ce665-87c4-4b87-89ca-c78b50cc39ee,203.53276,61.645023,20,14.517675,143.13005,4.805324
b10086,45880b94-6d87-4deb-9252-30cd057129bd,204.10423,62.385555,21,13.879767,145.99199,5.0224423
b10202,111e8bd1-33a9-4ff4-8b63-bd9c1f5cea97,203.10347,60.70321,22,13.690336,144.47404,3.7030394
b9885,104a9274-0825-4cd5-a295-10c6b06d9b71,213.3725,61.21648,19,13.592856,137.60262,5.932458
b10031,1b0bcb28-7b47-4dcf-956a-b17c8e61eccb,213.44919,61.4392,20,12.942491,141.00922,5.6417665
b10093,6c02ab3e-8e14-48be-96c9-9a889b6a2c30,213.8748,62.302616,21,13.317566,141.00897,5.640152
b10205,1373db67-88b7-4cab-89c7-4030f7c4f1f0,212.8365,60.941967,22,13.658033,143.53087,5.491762
b9890,0de61894-83fe-4635-a0cc-e2634695ab1a,228.68185,59.391285,19,22.664213,101.67126,6.103447
b10032,e6033f89-34dc-43fc-926a-b0652e52722f,229.0153,59.394028,20,22.56744,103.12208,6.4458165
b10145,f2ebb47c-486a-4a91-a17c-bc349400e041,228.9332,59.789383,21,22.80872,101.014984,6.308423
b10250,37c49b7f-7607-4f14-8f4c-45999b35b727,228.1931,58.165123,22,23.147467,98.31911,6.20211
b9891,b1e0c00f-3959-4919-a2f7-a25ccc48d2ed,225.73375,74.23018,19,13.416527,136.35768,5.7330937
b9999,6b401178-7b9a-4a21-9390-8ad388846e91,225.67714,74.536316,20,13.443088,136.39714,5.6163025
b10108,93417ff3-b42a-4914-a464-2fd5278554f5,226.70425,75.258156,21,13.32302,139.63539,5.7033186
b10217,2a3c2099-5118-49dc-9603-4badcaafa2d7,225.73611,73.647835,22,13.696901,133.4379,5.3772917
b9894,980e5240-7de5-4cec-a074-43da5b5f4556,237.22269,73.695656,19,19.945366,123.93692,5.6115932
b10001,c90fe69a-44a0-4300-b99b-46e84dc30837,237.37688,74.10213,20,20.09085,123.99924,5.4321938
b10114,0a5fd619-172a-489a-b96f-470fe123c045,237.7915,74.66682,21,20.493532,126.34712,5.425645
b10223,b847c709-3cdb-428f-8b1b-3d0ad80044c3,237.05194,73.114555,22,20.553366,124.931145,5.2569427
b9897,c23d76b3-e35c-4c26-a857-9113a7424767,249.6536,61.8347,19,19.377476,125.31658,6.2553897
b10006,5298a1bf-691f-43bd-96a3-cffdc4d958cf,249.8478,62.20035,20,19.338207,124.111664,6.5450044
b10146,9d30b03a-a5db-4151-bac2-5840e250eafd,250.33282,62.778236,21,19.971811,122.40441,6.2027254
b10251,8c1013da-7b27-4dda-b232-2b470575cd5c,250.04642,61.531734,22,20.106766,127.00857,6.4226966
b10149,3bedbe5b-7616-42a1-a949-384145df37ac,277.02036,77.01568,21,13.889848,43.408707,7.0229664
b10254,cc6951ea-0a94-49ac-a996-f0e550ace53d,276.52686,75.41779,22,13.556316,41.73622,6.7765665
b10150,603c9374-8ca6-48cd-a7f5-b58f05b52e97,287.96765,64.66953,21,17.98602,39.66695,6.1372666
b10255,22f041fd-c039-4fdd-98d9-5659654117ac,287.81653,63.072716,22,18.524685,42.022545,5.402795
b10239,15b39a8e-6325-4ba3-b1ad-5c5f0302a5d0,305.72125,63.572693,22,24.928839,67.047806,6.69071
b10252,c1f0f566-20f3-457b-adcc-5278780cd921,247.02808,70.8449,22,11.625034,117.81792,4.9133425
b9835,95fddbe4-501a-47f7-b145-e5c4f57e956d,145.27634,57.919304,19,16.261326,71.11389,5.638931
b9947,3aa55457-2cc1-42b0-8f5d-9d82cb0f70ee,144.84337,58.26701,20,15.632223,70.82972,5.7580123
b10046,4e3dff39-0f10-49a9-9af1-9641340f99dd,145.10635,58.920963,21,15.855443,71.20196,5.6568084
b10162,c1aeb9c0-1135-46ba-828b-5e192c9d81a6,144.07988,57.59671,22,15.87759,71.335655,5.7955284
b10265,4cfa9375-5623-4868-b928-fe9a221c4ca3,144.74777,57.364765,23,16.26391,73.84345,6.117487
b9837,85f76b53-0ba7-4105-a134-c077aa214e28,146.83368,69.47608,19,21.880733,45.641823,5.083835
b9948,0ce07187-3cea-4291-950a-6fd0e118a6bf,146.39034,69.76472,20,21.632542,48.019287,4.9650555
b10047,853125bf-01bb-45bd-b820-b4da66aef72d,146.62946,70.40453,21,22.519499,46.724262,5.147348
b10163,93d39ab7-1ccb-471c-ab6e-33b05060e625,145.56349,68.96213,22,22.748718,47.86234,5.2852454
b10262,a9ba0a04-7782-48a8-939f-62d4a147ed34,145.79735,69.04902,23,23.64019,48.98073,5.0116515
b9844,e86eaab3-6e83-46d0-90da-247dee7683b3,158.82483,75.77693,19,16.678593,88.15097,5.5281687
b9953,a9400b45-5e28-4b5f-b724-cc00893bb7fb,157.92816,76.31383,20,17.632387,88.13043,4.4826593
b10051,2ddaee27-3385-497f-ab5d-8a13f9e2dfb6,158.29285,76.85567,21,17.989195,86.51042,4.9577084
b10167,64ba83ac-fe6b-486f-8207-6dfabe127bc3,156.91624,75.48096,22,18.757465,86.976814,4.9346538
b10267,dc60e6d1-d93d-455b-8f4c-992db5c8b146,157.34904,75.48033,23,18.164473,87.95004,5.1080756
b9850,f39069fe-a9cb-4896-884e-3d0974a25e95,167.99547,67.26177,19,20.01873,79.8906,5.587588
b9959,984ec176-9b21-493d-b404-fcf25212a821,167.72157,67.58662,20,20.8121,83.345535,5.509075
b10059,b70f4ade-d8d9-4602-a5b6-912100b4eb22,167.88747,68.068436,21,20.845783,81.51278,5.76068
b10170,5e0ec01a-7731-4ef9-9847-cb5f734dc511,166.96648,66.36265,22,20.778477,80.938896,6.1397696
b10272,35a0ce07-9136-43e1-a6fd-2dde200a9343,167.70407,66.67905,23,21.572733,81.29265,5.438175
b9860,3b01860d-aa37-41d6-ab4f-c4172711402e,185.91327,57.474335,19,17.288597,102.69647,5.917854
b9967,bafb3660-d9e5-4348-b4df-db733cf3771a,186.0825,57.914505,20,16.996075,105.727135,5.5074563
b10070,d1d4091d-4c11-48a2-86ee-8a62c73f2d33,186.89575,58.626484,21,16.625021,100.73492,6.2425656
b10184,744b13d6-87c0-47c7-85f6-5701ee45cf02,185.93861,56.974243,22,17.204914,104.32592,6.002452
b10291,72ebbd0e-ce07-4b39-9f1f-470b02092d83,187.77763,56.85577,23,17.50972,100.65517,6.095991
b9873,d35b2526-ef25-4c9c-8f3f-cd3c66bc2e0f,207.49261,75.78929,19,24.10252,92.546364,5.432659
b9989,7d935eff-c934-4db5-b215-524e12b90987,207.57506,75.98992,20,25.114967,92.34912,5.9588966
b10082,a0bc7373-0fa8-466e-9097-be35771d8d9d,208.18431,76.66581,21,26.241016,91.75959,5.4084167
b10196,77926dd3-050f-4038-b461-3c4dd51fdbc2,206.93031,75.46676,22,25.83748,89.94757,5.552758
b10306,a9a224aa-69a0-4e88-bad0-b19e02ba062c,208.92288,75.41482,23,26.639479,90.62251,5.6000404
b9910,0013f100-ab5a-4fc8-aba9-21bbd90d09c0,315.1803,74.47968,19,24.830206,91.8292,6.840057
b10017,8029d0e3-d43c-4580-8a0d-92f948e77a9d,315.07184,74.98638,20,25.026915,92.461426,6.4927444
b10130,a8d74e97-a564-4797-82ab-8598ff6e97d0,315.67386,75.31502,21,25.751463,93.37881,6.7645464
b10241,93b6fce8-1497-4b86-8133-25586632ca06,314.59842,74.01717,22,26.609377,94.99751,6.490585
b10364,c422314a-6860-46a6-bb7d-618bd0e6e4cb,314.23422,74.20569,23,27.723963,96.11368,5.9721446
b9917,05a2f7dd-a065-4d8d-9c8b-c34d8e31bfcc,126.61111,60.57853,19,18.723291,53.65361,6.172389
b10030,9440837d-48d4-453e-b417-32baaf45d65d,126.453354,60.844368,20,19.289047,51.33512,5.8221455
b10143,8583aa0f-011e-4ec4-a313-f614b6d8df40,126.794235,61.82061,21,20.252712,51.252834,6.3265586
b10249,9b66c7c1-9d9b-406d-9350-22e94035550d,125.67902,60.546482,22,20.345411,51.082592,6.5483594
b10378,48e772ed-7650-4975-8e33-de85a96d8997,125.49346,60.803368,23,21.020332,51.011177,6.5362906
b9918,9202cbae-d744-4f21-81b5-6b9ed4445ad8,261.24683,77.185234,19,38.66203,101.4086,4.6752563
b10034,b3632c6a-72db-4ee7-977d-702e56f7e5a4,261.99408,77.79908,20,15.569789,106.955765,7.052571
b10148,4a2e1b5a-3347-4ad1-a417-2bf1dc872b03,262.2102,78.33671,21,15.83302,109.29011,6.476728
b10253,bdae38d7-1fdf-4c27-a6a2-6100cf48f4d0,261.3455,76.80995,22,15.338847,107.15966,6.727402
b10382,41be69c1-f0f3-4bc8-87cc-d28df50eb006,262.08975,75.966805,23,31.158417,105.7361,5.974092
b10168,c08bf48a-c191-4a33-a2d5-c394ae4b6094,164.60947,56.66742,22,16.573856,101.28153,3.522034
b10271,7a020079-2694-487e-88d1-4b53d45ad77e,165.67578,56.779427,23,17.675173,100.706825,4.7384214
b10181,320a73e6-795f-4435-9de6-88b7d4054154,173.0977,75.19573,22,8.035913,59.071384,4.168313
b10286,b3b48cbf-8013-4303-89a6-7be30fbe4e34,174.64636,74.96377,23,8.019784,50.194218,3.9258611
b10248,fa80cd02-b4f6-498b-9566-7e3553c235dc,104.870056,71.38938,22,24.191889,69.64624,6.465682
b10377,68f394ba-b022-403f-a123-bbf4d44c89fa,104.25291,71.68836,23,24.887608,69.80146,6.621618
b10303,f6aa0f99-871b-4534-ae93-f9a0a6600040,191.52081,71.10444,23,21.081228,51.99623,5.4458537
b10310,be9ea345-a9bb-4fa1-8e57-d4a20ff9ff9f,206.28027,61.056553,23,13.829111,141.54271,4.112067
b10322,7da319c5-2d6a-4299-94f1-854575450f20,228.36711,73.99603,23,13.681597,132.27357,5.5022764
b10329,df1ff0be-a74c-413c-a31d-6da61386007e,240.49919,73.61204,23,20.953373,122.61919,5.079267
b10365,659584fc-fb93-49ea-8311-ee3302109bb2,320.66333,62.483845,23,24.080545,78.2221,6.1660824
b10379,7a1336ac-d477-4e92-b96f-b8579fdb9dd7,215.98877,60.124966,23,13.60914,136.33226,5.5919085
b10380,a0c4f549-ecca-43c8-a8df-227e9848e502,232.0865,59.335514,23,22.958853,108.41641,6.089382
b10381,5b4e444f-664a-4660-85dc-9ba05bcc4f3d,252.25189,60.043392,23,21.589819,109.466896,6.4332914
